Recency,Frequency,Monetary
4.272658681697917,4.848807585839879,111.42321457607655
6.70175939537807,3.0,39.069348452589814
4.198336453808407,3.870876640627797,53.9837628365013
4.06154810044568,3.3322218516459534,43.17666635424073
6.018461654806453,2.4662120743304703,38.65998530348833
2.8844991406148166,9.113781797995873,243.0495250376175
1.4422495703074083,5.738793548317167,72.71950911444816
4.820284528350459,3.2396118012774835,44.201554650039654
4.0,3.0723168256858475,43.25199073109319
2.4662120743304703,3.4482172403827303,44.46493892764057
4.562902635386967,3.3619754067989636,44.98962723883169
1.259921049894873,4.904868131524017,61.08033847084856
5.45136177849642,3.107232505953859,58.49867287027529
4.272658681697917,3.3019272488946267,46.074077241195376
5.788960372062403,3.0723168256858475,39.7213973526599
2.8438669798515654,3.141380652391393,45.71085167656681
2.924017738212866,6.6342874368674964,92.84136829811197
2.080083823051904,4.546835943776344,74.13488910639856
3.530348335326063,2.154434690031884,30.214755300007717
3.3322218516459534,6.197154434741126,92.2307534459224
3.47602664488645,4.7474593985234,80.76602703729486
0.0,7.488872387218507,123.21282035444352
4.379519139887889,3.7797631496846193,45.530832863157315
4.2908404270262075,3.3019272488946267,96.43129152951413
4.657009507803836,2.4662120743304703,37.433184726921844
1.259921049894873,5.698019215305065,82.45429975824679
2.4101422641752297,4.5788569702133275,67.30233899024773
7.153090095040669,2.154434690031884,27.652159294736734
1.4422495703074083,2.2239800905693157,27.848673421658173
2.7589241763811208,5.5720546555426225,77.47516373777528
2.8844991406148166,1.4422495703074083,21.50693844925324
3.848501131276805,3.848501131276805,49.04396997241352
6.240251469155712,2.924017738212866,37.763769957191734
3.530348335326063,2.7589241763811208,36.451113636166404
2.8020393306553872,5.718479064871316,75.82328517456956
5.45136177849642,2.0,29.930952313600308
2.2239800905693157,7.0673766147219546,107.16584175674834
2.519842099789746,2.7144176165949068,34.56941844352778
5.117229946912049,3.5033980603867243,45.72871196482534
3.7562857542210724,2.571281590658235,71.97092447409719
4.179339196381232,4.396829672158179,69.48257935095924
3.530348335326063,5.0132979349645845,68.95922817076038
4.0,3.9790572078963917,62.46869899323521
4.160167646103808,3.3019272488946267,47.74546981500638
5.360108410965363,3.2396118012774835,42.44167316094291
1.259921049894873,4.121285299808557,48.95928868916888
3.634241185664279,4.362070671454838,54.34145771176604
2.154434690031884,2.8020393306553872,46.35764069125132
2.080083823051904,3.659305710022972,44.410923103178774
5.265637428171437,3.3619754067989636,44.0118769590427
1.259921049894873,7.968627128696237,125.29432510460205
3.107232505953859,7.268482371328558,92.04121499273458
3.7562857542210724,5.5178483527622415,72.70481915749012
2.571281590658235,7.611662611020245,96.11112709956508
3.7562857542210724,3.2710663101885897,45.68052101237521
1.0,6.341325705384997,88.55005839417328
2.8020393306553872,6.753313416693821,114.1395131994332
1.4422495703074083,3.2710663101885897,40.82235254736554
1.5874010519681994,3.2396118012774835,38.55599879282873
3.0365889718756627,5.313292845913056,72.14188841062922
2.8020393306553872,5.94392195276313,87.61713835219115
2.571281590658235,4.160167646103808,62.557834466284746
3.2710663101885897,7.020348951682878,79.55134270327932
2.080083823051904,3.7797631496846193,53.75713984836773
6.9520532897729,2.4101422641752297,32.78619039920876
1.709975946676697,6.171005792776718,85.8109240731581
3.3619754067989636,2.924017738212866,38.68917964961171
4.0,2.6207413942088964,31.891560022530598
5.484806552432618,2.8020393306553872,37.055674644387175
2.4662120743304703,4.254320865115005,51.31371413455429
4.326748710922225,2.3513346877207573,54.60320482827598
2.7589241763811208,2.7589241763811208,34.53088321921591
2.8438669798515654,3.802952460761392,81.46880510379955
6.804092115953368,5.417501514977181,64.69920187066825
4.562902635386967,5.217103446276167,69.48099129923685
2.6207413942088964,2.2239800905693157,34.963499362583356
6.1534494936636825,2.8438669798515654,20.32631368068776
5.117229946912049,2.7589241763811208,50.8101360310512
2.9624960684073702,4.101565929702348,37.68413144025274
6.59620228410148,1.8171205928321394,26.05510993021771
5.241482788417793,3.141380652391393,46.53086939350521
4.04124002062219,3.2396118012774835,26.644165046008325
4.514357435474001,3.2710663101885897,42.493424588270216
6.439276695638908,3.708429769266189,50.054340919893136
7.0673766147219546,2.4662120743304703,32.92268401093426
4.254320865115005,2.8844991406148166,54.30169493899284
3.0365889718756627,6.565414427346138,66.75158622853588
0.0,4.918684734458728,63.299239883490735
4.0,2.571281590658235,32.89036157948445
4.2908404270262075,5.313292845913056,67.41533050938486
5.217103446276167,3.3322218516459534,40.901807457540535
3.391211443014167,2.154434690031884,30.976395489445153
1.0,4.732623491163368,59.229024603611634
2.4101422641752297,5.14256318131647,84.02465262809406
0.0,4.081655101917348,53.322936341360226
4.396829672158179,2.571281590658235,35.83359413306971
2.080083823051904,4.464745095584538,58.81537614447397
3.8929964158732604,4.0,57.17235203518362
2.4101422641752297,2.571281590658235,24.652800420236797
3.107232505953859,2.4662120743304703,33.85579059139846
5.065797019100886,3.9578916096804058,50.86353366824119
4.497941445275415,3.2396118012774835,44.039049356054406
1.9129311827723892,6.447305727266914,82.31905245306095
3.0723168256858475,2.7589241763811208,35.640191530615034
2.8020393306553872,6.487154116716351,87.17913502134978
2.668401648721945,7.741753281255594,114.24552091061022
3.0723168256858475,3.659305710022972,49.30080133430261
3.3019272488946267,2.668401648721945,32.69383181608785
4.2171633265087465,3.634241185664279,47.8922641551977
3.583047871015946,4.081655101917348,50.91977647530112
5.9059405836244885,1.8171205928321394,28.018694997966975
5.4958646600950125,1.5874010519681994,20.073066075700496
4.2908404270262075,3.8258623655447783,48.129281116871
7.093970944750709,2.154434690031884,28.00765097041449
3.391211443014167,2.668401648721945,33.69302687775972
2.0,5.718479064871316,74.81846465714686
3.684031498640387,4.946087443248701,42.81096030479591
2.7144176165949068,3.0,81.63950413248648
1.0,2.8020393306553872,7.8079253217797095
6.7751689522733125,2.7589241763811208,39.93823801885749
1.709975946676697,4.776856181035017,62.06297797712911
6.716569961547597,2.519842099789746,30.914436267519854
2.080083823051904,5.440121825414797,75.28743037652062
6.398827910357771,2.7144176165949068,36.070848133465816
6.59620228410148,2.154434690031884,25.566276395229387
4.198336453808407,2.668401648721945,35.042669048790096
2.8020393306553872,7.691371680981177,101.00392103197296
1.4422495703074083,5.406120175750225,73.72800071597001
3.391211443014167,3.2396118012774835,43.15108203097243
2.0,3.9148676411688634,47.95873189092866
6.1001702003930625,3.0365889718756627,26.962453527290364
6.804092115953368,2.154434690031884,27.983834205893338
3.2710663101885897,4.464745095584538,56.362340098842274
3.2710663101885897,5.277632087904077,44.077000157071495
2.7589241763811208,4.904868131524017,66.95958058115549
4.272658681697917,3.0723168256858475,37.00705976804774
6.265826556058272,2.8438669798515654,36.547695201693486
3.391211443014167,2.4101422641752297,29.738467389284104
6.197154434741126,2.7144176165949068,36.72896663042612
1.259921049894873,6.171005792776718,97.57839848236482
1.709975946676697,5.0,58.242543575763605
6.1622401477490385,4.562902635386967,62.6704043090357
2.571281590658235,2.2894284851066637,27.11836466211068
2.0,1.4422495703074083,22.79207686122026
3.391211443014167,2.080083823051904,26.803790211694743
3.0723168256858475,3.2075343299958265,41.76895048481335
5.768998281229633,4.101565929702348,104.03074781180399
6.81846194135301,2.924017738212866,36.56216341278282
4.530654896083493,2.519842099789746,38.461140303570545
4.776856181035017,2.7144176165949068,36.64004495522792
3.583047871015946,4.848807585839879,74.06319170070933
3.708429769266189,2.924017738212866,41.94114962578149
2.668401648721945,5.94392195276313,74.73231984177171
2.080083823051904,5.039684199579492,72.23514938445409
3.0723168256858475,3.802952460761392,51.503660153977016
3.0365889718756627,3.7797631496846193,64.38448567294108
5.758965220492401,2.8844991406148166,39.3044331101501
3.8929964158732604,2.2894284851066637,28.083086540422556
2.8844991406148166,1.0,40.53124652614479
4.308869380063768,2.4662120743304703,31.88106894565287
4.272658681697917,3.848501131276805,50.51873304290446
2.8438669798515654,4.7474593985234,60.287784131358855
3.732511156817248,4.020725758589058,54.66730285464929
3.870876640627797,2.7144176165949068,41.66840170552814
3.141380652391393,5.417501514977181,72.18279171330744
6.51868391517377,2.7144176165949068,32.82583479173138
1.259921049894873,4.657009507803836,64.924251009252
4.514357435474001,3.2396118012774835,41.27007899114814
3.0723168256858475,3.47602664488645,35.72997558236621
2.7589241763811208,2.154434690031884,25.943665007662865
2.571281590658235,4.414004962442103,77.18659418039095
2.4101422641752297,4.497941445275415,57.709406578443264
1.0,7.69700226255361,116.34998835626351
6.144633651371695,2.154434690031884,27.01416723347309
6.510830071526433,2.571281590658235,32.51541674884787
4.732623491163368,3.3019272488946267,42.13599154924944
5.953341813139051,4.447960181138631,67.29269732734113
2.8438669798515654,6.679420031639376,90.28870253765311
2.154434690031884,6.073177943751325,81.78473181834539
1.5874010519681994,3.419951893353394,45.234658983593825
2.080083823051904,3.9578916096804058,51.05939510960826
3.848501131276805,3.107232505953859,39.0094213486811
3.870876640627797,4.626065009182742,63.25861610401391
4.464745095584538,4.626065009182742,59.24631298010846
4.06154810044568,7.306143574062803,90.59681549232263
3.2075343299958265,3.3619754067989636,43.63366644734585
6.197154434741126,2.7589241763811208,35.74433052709439
2.8844991406148166,3.684031498640387,48.15330038370742
4.86294413109428,2.080083823051904,26.111454483018658
2.9624960684073702,3.530348335326063,48.96290403481676
5.052774347208561,2.571281590658235,66.29694785476664
5.052774347208561,3.141380652391393,40.64153094497256
3.2075343299958265,4.121285299808557,59.423931224943594
1.5874010519681994,3.556893304490063,56.750525589134334
2.8020393306553872,4.876998961073314,72.96727124842496
5.360108410965363,2.7144176165949068,32.928833473418806
4.7474593985234,3.141380652391393,42.64536154211365
1.4422495703074083,2.668401648721945,33.01438001999201
6.945149558032542,2.080083823051904,25.232497755630845
6.8964344807654605,3.684031498640387,46.536718983298485
5.289572472694208,3.5033980603867243,64.34047068983854
2.2894284851066637,3.2396118012774835,40.318909002456536
2.6207413942088964,5.0,76.29828528182136
2.2239800905693157,3.684031498640387,55.06922413129708
2.6207413942088964,3.2710663101885897,42.61803405227485
3.107232505953859,1.5874010519681994,22.347111618691144
2.2894284851066637,2.2894284851066637,31.173498205371438
0.0,6.055048946511104,76.89630162988708
2.080083823051904,3.0365889718756627,79.95330608461416
6.924355572627039,1.4422495703074083,18.28656583180957
3.870876640627797,3.1748021039363987,41.236781807041496
2.154434690031884,5.473703674798427,72.77493703125998
5.313292845913056,4.610436292058447,58.55725273773088
2.154434690031884,4.464745095584538,70.4074200168159
6.910423230011185,2.154434690031884,29.988143462849695
1.709975946676697,3.4482172403827303,42.395359644059766
2.7144176165949068,4.431047621693635,62.08348102402694
2.924017738212866,3.391211443014167,52.85280148002001
3.47602664488645,5.406120175750225,126.1358239710502
3.7562857542210724,3.732511156817248,48.89872181313076
0.0,3.659305710022972,46.099187360099236
2.4662120743304703,8.540750116473752,117.01346425027785
1.4422495703074083,7.9157832193608115,111.77783340452257
1.5874010519681994,7.040580616713472,99.03930011302019
2.154434690031884,4.610436292058447,68.62026221351857
3.0365889718756627,5.325074021614987,69.05023297202888
7.204832147214521,1.8171205928321394,22.617492396257454
4.834588127111639,5.550499102911547,85.78230500315495
2.924017738212866,4.121285299808557,52.91132674603345
5.896368539970367,2.4662120743304703,34.084564583635014
3.2710663101885897,3.0,48.56705925435156
4.932424148660941,3.3322218516459534,43.1711226763732
4.121285299808557,3.2710663101885897,46.9803750872511
2.0,3.0,41.0661237184827
2.8844991406148166,3.419951893353394,46.33808875274861
1.9129311827723892,6.415068659991653,84.9946017332932
4.2908404270262075,3.708429769266189,46.531485209060435
2.668401648721945,2.2239800905693157,28.460085708096763
4.04124002062219,2.7589241763811208,31.994139551788855
2.0,4.326748710922225,61.71618455928367
2.4662120743304703,6.993190657180868,94.37072550556496
6.626705387476669,3.2075343299958265,41.75442481220041
3.1748021039363987,5.473703674798427,66.46707247316843
1.9129311827723892,6.3079935486632674,103.24568240734148
4.5788569702133275,4.235823584254893,52.4605296678603
2.8020393306553872,5.039684199579492,75.21761979611003
0.0,3.3322218516459534,47.46394308882843
2.080083823051904,6.333025531362916,83.1876048626602
4.732623491163368,2.7144176165949068,33.50374948750347
1.4422495703074083,4.06154810044568,50.84780978601048
5.325074021614987,3.7562857542210724,47.93524253520701
4.140817749422853,2.6207413942088964,31.982738085830157
1.709975946676697,3.419951893353394,41.713852321941076
1.259921049894873,7.020348951682878,90.50994467603124
3.141380652391393,5.406120175750225,69.31390964362195
4.464745095584538,3.8258623655447783,49.296412396463296
1.4422495703074083,4.081655101917348,44.98320360801692
1.8171205928321394,3.659305710022972,48.64198306239986
7.185516150653191,2.8438669798515654,35.072502767480955
3.0365889718756627,4.890973246508748,73.07073896102392
2.154434690031884,5.104468722001463,76.15883218409158
4.140817749422853,3.47602664488645,45.10625098744669
4.834588127111639,2.924017738212866,38.174177334499845
2.8438669798515654,6.495065288112264,132.13580299746764
5.635740794544237,2.2239800905693157,29.881010152662398
6.1622401477490385,2.8020393306553872,35.131478269654465
7.080698751085013,1.5874010519681994,26.009858194620243
6.81128460768908,3.4482172403827303,44.3611799852151
6.924355572627039,1.4422495703074083,28.854603200063877
7.19196634814781,2.154434690031884,27.743837064416333
4.626065009182742,3.3322218516459534,49.68252175115107
3.9790572078963917,3.0,39.66554461749318
5.117229946912049,5.117229946912049,40.781105887053556
3.8258623655447783,5.990726414895093,105.9594896820095
1.259921049894873,4.687548147653597,78.29496033115781
0.0,16.649092586727235,163.9972362215186
1.4422495703074083,6.135792439661959,77.62155050306674
5.039684199579492,2.4662120743304703,32.3477693239908
4.326748710922225,3.7562857542210724,82.51979934955438
1.709975946676697,6.11803317263662,138.74400374487206
6.171005792776718,3.9790572078963917,84.96699987722589
6.549911620119374,1.4422495703074083,12.506130326369737
4.414004962442103,1.5874010519681994,27.620736359380437
2.4662120743304703,7.153090095040669,81.91211086912877
4.876998961073314,4.59470089220704,72.17440999382234
3.732511156817248,4.514357435474001,56.30278173291645
1.9129311827723892,4.06154810044568,60.98539469376296
5.1924941018511035,2.6207413942088964,39.68163955460881
6.81128460768908,3.556893304490063,57.15164299432311
1.4422495703074083,6.738664100805333,93.69772374436673
6.197154434741126,3.1748021039363987,50.97371450805038
5.953341813139051,2.2894284851066637,56.33788073729024
3.8929964158732604,3.7797631496846193,46.891101431532945
2.6207413942088964,3.9578916096804058,54.99173429503634
2.668401648721945,3.530348335326063,48.95191729209846
3.0,5.417501514977181,78.38658619253823
2.8844991406148166,3.0365889718756627,44.47319852268495
1.5874010519681994,4.67232872835526,61.83811391965011
1.259921049894873,4.272658681697917,54.40932654395219
2.4662120743304703,3.870876640627797,40.629216919266014
2.0,2.4101422641752297,31.2204200096077
2.2239800905693157,2.571281590658235,38.66912720502783
4.081655101917348,1.4422495703074083,19.807316277293403
5.768998281229633,2.7144176165949068,33.660990884945925
7.204832147214521,1.0,30.132745091674657
6.3496042078727974,2.8844991406148166,35.815413189794555
6.938232073815802,2.8020393306553872,39.801306321440656
3.7562857542210724,3.556893304490063,48.88742725963856
2.6207413942088964,2.3513346877207573,32.55131931575706
7.140036981921557,2.519842099789746,26.996798888896528
5.5612977665212355,1.8171205928321394,64.45637335878163
5.698019215305065,2.924017738212866,37.09059852885028
3.391211443014167,3.0,38.12906254298865
5.550499102911547,2.924017738212866,36.457885999046496
6.398827910357771,3.0365889718756627,38.61711680566768
3.530348335326063,2.4662120743304703,31.943912166444214
4.67232872835526,1.0,22.86371834629258
5.289572472694208,3.556893304490063,47.43625799080394
4.562902635386967,3.0,37.22483022575221
6.565414427346138,1.4422495703074083,24.84490649653712
5.667051108097064,2.4662120743304703,52.72900716738994
1.4422495703074083,3.8929964158732604,50.745884464890764
5.990726414895093,1.8171205928321394,23.019517145027095
4.140817749422853,3.608826080138695,49.58265956447784
4.2908404270262075,1.709975946676697,57.26927073209354
3.8929964158732604,2.924017738212866,37.091083119894606
1.259921049894873,4.546835943776344,57.994549626557536
2.0,2.924017738212866,38.353805489891116
1.709975946676697,3.8258623655447783,50.008265300287604
6.917396416609225,2.2894284851066637,36.13376163881257
3.391211443014167,3.3322218516459534,100.72746182712359
6.398827910357771,2.080083823051904,30.64918400711648
3.1748021039363987,3.0,36.34771101898583
5.2535878724929015,2.8844991406148166,36.735142929338934
6.557672186169711,2.6207413942088964,33.39411133590079
3.8929964158732604,5.593444710406985,68.09574172152743
5.5720546555426225,2.2894284851066637,24.537634787155593
3.2075343299958265,4.97318983326859,44.2259383798667
1.259921049894873,6.804092115953368,90.94498143476775
5.229321531755984,4.876998961073314,70.52878458409825
1.5874010519681994,7.600138501631069,80.85611809133562
4.121285299808557,3.2396118012774835,52.00320493067068
4.179339196381232,4.762203155904599,58.925982062968814
3.0723168256858475,3.732511156817248,34.0466487703271
6.463304070095651,3.0,35.20371000840795
2.8020393306553872,4.497941445275415,50.39644826739081
3.141380652391393,3.659305710022972,51.28914320722862
4.5788569702133275,3.684031498640387,26.28001102747372
6.619105948026229,2.7144176165949068,33.577528909319255
4.776856181035017,4.379519139887889,60.89123321307747
4.2908404270262075,4.86294413109428,54.26198705858263
7.19196634814781,1.4422495703074083,16.783884773335224
1.9129311827723892,6.81846194135301,65.06171653045763
5.94392195276313,3.583047871015946,49.853437474958014
3.7562857542210724,1.8171205928321394,38.97346430724416
5.180101467380293,1.4422495703074083,31.465065831931536
2.9624960684073702,4.5788569702133275,58.47967248549176
6.565414427346138,2.924017738212866,38.996712411893924
2.9624960684073702,8.193212706006458,85.44239933271557
5.698019215305065,4.7474593985234,59.30797496793986
4.379519139887889,2.2239800905693157,35.441482646164204
6.882388750477947,4.04124002062219,41.87358055632592
6.557672186169711,1.5874010519681994,35.501355499389454
5.3014591923809045,1.0,31.361701585790936
3.848501131276805,4.362070671454838,67.58987570563639
1.4422495703074083,5.360108410965363,59.829329803189
2.6207413942088964,3.659305710022972,48.42163274932608
3.583047871015946,2.2894284851066637,41.14208093038819
6.502957234256936,1.9129311827723892,31.310102996711493
2.080083823051904,2.3513346877207573,53.903806799581126
2.8844991406148166,3.47602664488645,42.759428172582005
4.447960181138631,1.9129311827723892,31.81237865717705
3.9790572078963917,4.160167646103808,53.51439330907027
4.06154810044568,4.414004962442103,55.78306805034133
6.027650160149742,1.9129311827723892,32.955556946577445
2.8844991406148166,4.344481485768612,36.82876806891785
5.748897078944831,1.4422495703074083,42.367522893020286
3.107232505953859,3.2396118012774835,28.834571395563557
3.530348335326063,2.8844991406148166,35.5797321825288
5.886765316883336,1.5874010519681994,30.031078903385087
2.3513346877207573,4.776856181035017,108.82732247052081
6.431227591379625,2.154434690031884,25.83525017572194
2.6207413942088964,4.160167646103808,40.64798777879717
2.2239800905693157,3.9790572078963917,72.02326922792538
5.687733959703131,1.259921049894873,50.99346321448877
3.391211443014167,4.5788569702133275,65.3683231521425
2.8844991406148166,4.2171633265087465,73.2639472251914
1.8171205928321394,2.8844991406148166,58.26493934268022
1.5874010519681994,3.684031498640387,68.03595272948249
5.289572472694208,2.8020393306553872,34.19866392418501
5.167649252363623,4.776856181035017,70.59111669882856
5.065797019100886,1.259921049894873,40.92032912344489
2.080083823051904,3.732511156817248,54.79027568229399
2.571281590658235,3.0365889718756627,28.74529223482436
1.9129311827723892,9.049114205703727,128.25498487920618
5.440121825414797,3.0365889718756627,37.764471156129005
4.0,3.0365889718756627,27.438208367581986
4.447960181138631,3.107232505953859,48.34702214994613
1.5874010519681994,3.556893304490063,44.93422489305902
3.3019272488946267,4.379519139887889,66.7316810208402
5.026525695313479,2.080083823051904,23.011336566363706
4.272658681697917,3.0,37.93386465060996
2.7589241763811208,4.101565929702348,147.7293874052676
2.8844991406148166,4.7474593985234,43.61422395939117
1.259921049894873,5.065797019100886,67.4671445040721
2.571281590658235,3.9790572078963917,51.289396635876614
2.4662120743304703,4.932424148660941,58.53420455679334
2.9624960684073702,2.080083823051904,26.896724816950396
4.020725758589058,3.608826080138695,112.0543953460942
3.7797631496846193,4.687548147653597,47.33650158430956
5.078753078132701,4.2171633265087465,42.66679551827407
3.2710663101885897,3.107232505953859,41.96406601450005
6.6038544977892535,2.8438669798515654,38.35584479045981
5.241482788417793,4.67232872835526,59.63303800148197
2.519842099789746,4.904868131524017,64.34232262430095
3.107232505953859,6.027650160149742,81.44619882490804
1.259921049894873,2.8438669798515654,61.74347704923066
2.080083823051904,4.020725758589058,50.31573536027415
1.709975946676697,4.308869380063768,55.471104727121656
2.080083823051904,2.571281590658235,33.633019788451385
1.0,5.677411370845433,87.1751875788901
6.738664100805333,2.668401648721945,23.376292740232948
1.5874010519681994,6.248799769526244,80.2146319822655
1.9129311827723892,2.519842099789746,32.43577058358176
2.0,4.562902635386967,61.36792773745964
4.464745095584538,4.776856181035017,45.5020326749596
2.154434690031884,2.154434690031884,26.92802044231159
1.5874010519681994,3.2075343299958265,51.77889352440779
4.820284528350459,1.709975946676697,25.744036699973677
1.9129311827723892,5.325074021614987,39.237646050468
1.5874010519681994,6.738664100805333,117.08409470284423
5.818647867496962,2.0,24.853004048279416
5.953341813139051,2.8020393306553872,47.4716358822925
5.3946907121095915,2.080083823051904,16.43346330152518
5.473703674798427,2.8438669798515654,91.14604412105447
3.0723168256858475,2.7144176165949068,37.52786077707796
6.205821794895752,3.2396118012774835,37.09035622857964
2.7144176165949068,1.5874010519681994,21.865571446897043
0.0,4.272658681697917,60.00018518461363
4.179339196381232,3.107232505953859,40.988098865821
6.6342874368674964,4.514357435474001,39.2279007948183
1.709975946676697,4.06154810044568,88.27834558800377
3.2396118012774835,2.3513346877207573,36.438063471814836
2.8438669798515654,3.141380652391393,41.299805161019194
2.8844991406148166,3.0,37.60934014229423
1.5874010519681994,4.179339196381232,48.01966786597206
4.326748710922225,1.709975946676697,29.49487606112772
2.8020393306553872,4.06154810044568,53.46989309645375
5.808785733563704,3.0365889718756627,39.99312381802077
4.762203155904599,3.141380652391393,41.12001322250227
1.709975946676697,6.993190657180868,109.09214215777962
6.832771452246442,1.9129311827723892,25.709790513460348
4.762203155904599,1.8171205928321394,26.996798888896528
2.2239800905693157,7.422914120436216,92.59036700823398
5.5720546555426225,3.0723168256858475,38.20845732538287
3.8258623655447783,1.5874010519681994,21.61378292708715
6.86121203584082,2.4662120743304703,30.254501527117476
7.204832147214521,1.4422495703074083,17.864204445229667
2.080083823051904,4.732623491163368,55.446936810867115
1.259921049894873,6.055048946511104,83.32158589960699
1.709975946676697,4.986630952238646,72.62970045109009
3.7562857542210724,5.6040786613107745,75.18968283085157
4.179339196381232,3.608826080138695,47.32147204390046
2.080083823051904,1.0,28.455146435920504
2.571281590658235,7.713844771974706,100.29373634480152
1.5874010519681994,5.117229946912049,69.31592162216674
4.0,3.3619754067989636,41.357960234473865
1.0,3.47602664488645,56.52545385070197
4.904868131524017,2.668401648721945,94.12869049336715
2.8020393306553872,3.608826080138695,47.11185070302335
3.2396118012774835,2.154434690031884,51.02088085113088
2.2239800905693157,4.626065009182742,46.50267838274095
3.419951893353394,4.2171633265087465,48.782038987258424
7.093970944750709,2.2239800905693157,28.91493104253917
3.7797631496846193,3.3322218516459534,43.46987829699432
3.848501131276805,3.107232505953859,49.93377900097158
5.167649252363623,3.634241185664279,47.905340065936315
4.308869380063768,3.0365889718756627,47.75424155737548
2.0,3.5033980603867243,44.53950117957312
6.357861179734201,2.4101422641752297,39.77056146524271
6.626705387476669,3.2075343299958265,42.32737359354637
4.626065009182742,2.6207413942088964,34.60369279084381
3.107232505953859,3.2710663101885897,42.33909167265619
3.608826080138695,5.788960372062403,72.85635102854113
2.4662120743304703,5.155136735475772,62.52024943865521
4.04124002062219,2.4101422641752297,43.61404872304405
2.154434690031884,7.494811225859051,91.11682455853679
5.962731957743691,2.6207413942088964,36.04623688616029
4.020725758589058,4.272658681697917,55.03909066744022
3.0365889718756627,2.0,30.87497336456257
6.291194551556288,2.0,27.16768075973271
6.333025531362916,2.4662120743304703,32.8792649654238
4.160167646103808,2.154434690031884,31.011788787249287
5.758965220492401,2.2239800905693157,35.21392785609926
2.2894284851066637,4.101565929702348,51.23497874268752
7.198404996481965,2.4101422641752297,28.744888820436053
2.8844991406148166,3.659305710022972,39.159765395386444
4.344481485768612,2.4662120743304703,23.8515137768743
2.2894284851066637,1.259921049894873,36.39281748553536
0.0,7.769462011672504,84.30524806828818
5.77899656515213,2.080083823051904,30.895241252484237
6.439276695638908,1.9129311827723892,27.406736404678078
5.052774347208561,2.8020393306553872,48.15976854448867
1.0,4.820284528350459,47.343640991735995
1.0,7.243156443441741,114.41790292296368
1.9129311827723892,1.8171205928321394,29.465342810471284
5.667051108097064,1.8171205928321394,23.075993124918533
1.0,10.192920885783366,156.02291193168253
5.039684199579492,4.198336453808407,78.42232027960594
1.709975946676697,2.6207413942088964,34.315404176644606
5.3946907121095915,3.0723168256858475,30.79398600743678
1.5874010519681994,12.282642359517341,194.94002100100624
2.080083823051904,5.417501514977181,99.84325443665401
2.8020393306553872,2.8844991406148166,37.61075405384061
4.121285299808557,2.9624960684073702,38.50368211255558
6.463304070095651,5.539658256754464,99.07130189780622
2.9624960684073702,3.0723168256858475,64.5354651423732
4.121285299808557,1.8171205928321394,25.402550015751544
3.1748021039363987,7.582786526875782,89.4251842959405
1.0,8.45769055811492,154.02821768869956
4.7474593985234,1.0,34.04377291729028
6.197154434741126,2.0,25.246625696855787
1.5874010519681994,6.767899452107008,94.43247978638922
3.419951893353394,2.0,30.831552530865185
1.709975946676697,2.7144176165949068,51.493102416154045
5.117229946912049,1.259921049894873,19.316936818160855
